TransactionID,CustomerID,Amount,Currency,TransactionDate,TransactionType,Category,MerchantID,TransactionStatus,PaymentMethod,Location,TransactionTime,FraudFlag,TransactionFee,MerchantCategory,CustomerAge,DeviceType
TXN6624,CUST186,3452.9,USD,06/03/2023,Credit,Entertainment,MER616,Completed,Credit Card,Berlin,19:36,0,10.42,Online Retailer,28,Mobile
TXN2602,CUST258,4799.63,USD,01/10/2023,Credit,Healthcare,MER190,Completed,Bank Transfer,London,23:11,0,42.11,Restaurant,19,Desktop
TXN9156,CUST960,4666.74,GBP,12/05/2023,Credit,Travel,MER894,Completed,Bank Transfer,New York,04:56,0,23.63,Physical Store,63,ATM
TXN2510,CUST266,1945.75,USD,10/21/2023,Credit,Travel,MER498,Failed,Bank Transfer,Berlin,05:53,1,37.34,Restaurant,33,ATM
TXN2690,CUST233,2833.27,EUR,12/01/2023,Credit,Clothing,MER469,Failed,Debit Card,Tokyo,09:38,0,20.47,Bank,47,ATM
TXN6546,CUST119,4993.56,GBP,06/05/2023,Debit,Entertainment,MER387,Failed,E-Wallet,Toronto,01:15,0,41.24,Online Retailer,69,Mobile
TXN8214,CUST121,4340.01,EUR,01/08/2023,Debit,Electronics,MER867,Completed,Debit Card,Toronto,08:37,1,45.84,Restaurant,30,Desktop
TXN5825,CUST423,582.86,GBP,08/21/2023,Debit,Clothing,MER634,Completed,Credit Card,Paris,02:03,0,43.34,Physical Store,53,ATM
TXN2520,CUST653,2592.07,EUR,01/18/2023,Credit,Clothing,MER598,Completed,E-Wallet,London,11:03,0,9.45,Physical Store,46,ATM
TXN7618,CUST138,3806.04,GBP,01/11/2023,Credit,Clothing,MER706,Completed,E-Wallet,Toronto,04:59,0,33.66,Physical Store,19,Desktop
TXN8598,CUST323,159.23,USD,01/25/2023,Credit,Healthcare,MER767,Pending,Credit Card,Toronto,04:30,1,29.17,Online Retailer,36,Mobile
TXN6503,CUST141,902.24,EUR,08/16/2023,Credit,Clothing,MER862,Completed,Credit Card,Berlin,03:40,0,45.07,Online Retailer,39,Desktop
TXN3530,CUST210,4709.76,EUR,01/11/2023,Credit,Groceries,MER496,Completed,Credit Card,New York,15:53,1,16.38,Bank,23,ATM
TXN4996,CUST159,3998.56,EUR,11/27/2023,Debit,Groceries,MER391,Completed,Debit Card,New York,11:25,1,12.89,Physical Store,22,Desktop
TXN7049,CUST535,2970.44,GBP,10/16/2023,Debit,Healthcare,MER844,Completed,Bank Transfer,New York,20:44,0,24.26,Bank,70,ATM
TXN6696,CUST950,2925.5,GBP,09/12/2023,Credit,Clothing,MER893,Completed,E-Wallet,London,16:19,0,26.83,Physical Store,28,Desktop
TXN3137,CUST417,4606.78,GBP,04/12/2023,Debit,Healthcare,MER144,Failed,E-Wallet,London,18:07,1,14.92,Physical Store,47,Mobile
TXN5169,CUST343,2030.64,USD,05/10/2023,Credit,Healthcare,MER225,Pending,Bank Transfer,Berlin,01:26,1,48.62,Restaurant,43,ATM
TXN2208,CUST674,1146.51,GBP,09/09/2023,Credit,Healthcare,MER909,Completed,Bank Transfer,Tokyo,20:28,1,25.83,Online Retailer,64,ATM
TXN9323,CUST810,4447.75,USD,06/26/2023,Debit,Travel,MER984,Completed,Bank Transfer,Toronto,08:12,1,10.68,Restaurant,48,ATM
TXN3272,CUST525,3228.8,EUR,08/14/2023,Debit,Clothing,MER548,Pending,Debit Card,Tokyo,04:50,0,25.32,Physical Store,51,ATM
TXN3870,CUST834,4782.45,GBP,04/11/2023,Credit,Healthcare,MER946,Failed,Bank Transfer,New York,09:43,0,46.05,Online Retailer,52,Desktop
TXN4730,CUST464,3515.2,GBP,03/27/2023,Debit,Electronics,MER966,Pending,Debit Card,Berlin,16:21,0,46.49,Restaurant,24,Mobile
TXN1113,CUST719,1598.72,USD,10/27/2023,Credit,Healthcare,MER111,Pending,Credit Card,New York,09:50,1,0.6,Restaurant,69,Desktop
TXN6530,CUST530,926.07,EUR,12/28/2023,Debit,Electronics,MER376,Failed,Debit Card,Toronto,08:11,0,1.79,Physical Store,56,Mobile
TXN6989,CUST515,4554.81,USD,03/07/2023,Credit,Clothing,MER953,Failed,Bank Transfer,Berlin,20:10,1,2.85,Bank,75,Mobile
TXN2748,CUST706,2875.54,EUR,04/23/2023,Debit,Travel,MER793,Failed,E-Wallet,Berlin,03:41,0,29.55,Physical Store,49,ATM
TXN6428,CUST703,2493.96,GBP,06/22/2023,Debit,Clothing,MER447,Completed,Debit Card,New York,00:58,0,16.83,Bank,73,Mobile
TXN4460,CUST349,4164.76,EUR,01/15/2023,Credit,Healthcare,MER202,Completed,Credit Card,New York,00:02,1,40.69,Bank,48,ATM
TXN8058,CUST809,3655.8,EUR,03/06/2023,Debit,Healthcare,MER459,Completed,Credit Card,London,17:28,0,13.07,Physical Store,61,Desktop
TXN7458,CUST989,4661.26,EUR,12/16/2023,Credit,Clothing,MER878,Completed,Credit Card,London,06:08,0,1.38,Restaurant,53,ATM
TXN1417,CUST710,3269.99,GBP,06/11/2023,Credit,Groceries,MER955,Failed,E-Wallet,London,12:33,0,16.57,Restaurant,47,Mobile
TXN3460,CUST503,3360.47,USD,07/11/2023,Credit,Clothing,MER831,Failed,Bank Transfer,Paris,11:48,1,7.26,Bank,39,Desktop
TXN7068,CUST710,576.49,USD,10/19/2023,Credit,Travel,MER356,Failed,Bank Transfer,Toronto,08:07,1,4.34,Physical Store,34,ATM
TXN2674,CUST412,4917.36,USD,07/16/2023,Credit,Travel,MER548,Failed,Debit Card,Berlin,14:56,0,15.54,Physical Store,34,ATM
TXN7110,CUST452,3452.53,EUR,11/17/2023,Debit,Clothing,MER715,Completed,E-Wallet,London,08:58,1,5.4,Online Retailer,60,Desktop
TXN1094,CUST580,3679.2,GBP,09/15/2023,Credit,Healthcare,MER454,Pending,E-Wallet,Tokyo,03:32,0,27.45,Online Retailer,38,ATM
TXN6439,CUST632,2439.83,EUR,08/28/2023,Credit,Travel,MER229,Pending,Bank Transfer,Paris,12:43,1,0.72,Restaurant,71,ATM
TXN7770,CUST506,3996.98,GBP,05/17/2023,Credit,Groceries,MER761,Pending,E-Wallet,New York,22:59,0,14.07,Online Retailer,58,ATM
TXN9297,CUST605,582.84,GBP,11/01/2023,Debit,Healthcare,MER606,Failed,Bank Transfer,Berlin,12:09,1,12.24,Physical Store,19,Desktop
TXN5733,CUST527,3398.26,USD,04/01/2023,Credit,Groceries,MER962,Pending,Credit Card,Toronto,04:56,1,7.09,Online Retailer,42,Mobile
TXN7886,CUST112,344.5,USD,10/16/2023,Credit,Entertainment,MER653,Pending,Bank Transfer,Berlin,21:15,0,20.39,Bank,44,Desktop
TXN1004,CUST309,3711.41,EUR,08/15/2023,Debit,Travel,MER341,Completed,E-Wallet,New York,18:35,0,32.73,Restaurant,51,Desktop
TXN7545,CUST686,699.6,EUR,01/25/2023,Credit,Healthcare,MER349,Completed,E-Wallet,Tokyo,05:07,1,19.23,Restaurant,75,ATM
TXN3604,CUST429,2219.76,GBP,09/16/2023,Debit,Healthcare,MER271,Pending,E-Wallet,Toronto,00:25,0,44.19,Bank,75,Mobile
TXN5507,CUST982,3912.8,GBP,08/26/2023,Credit,Clothing,MER882,Completed,Debit Card,New York,03:19,1,10.82,Restaurant,51,Desktop
TXN5597,CUST919,613.13,EUR,04/11/2023,Credit,Groceries,MER483,Failed,Bank Transfer,London,20:19,1,35.29,Physical Store,70,Desktop
TXN2592,CUST631,2046.96,EUR,04/09/2023,Debit,Clothing,MER896,Completed,Credit Card,Berlin,21:44,0,46.82,Physical Store,65,ATM
TXN2994,CUST762,2779.51,USD,06/15/2023,Debit,Healthcare,MER448,Pending,Credit Card,New York,18:45,0,1.24,Restaurant,52,ATM
TXN9204,CUST382,1595.64,USD,10/22/2023,Credit,Healthcare,MER390,Failed,E-Wallet,London,02:00,1,40.86,Physical Store,36,ATM
TXN8593,CUST306,2132.62,GBP,12/03/2023,Credit,Travel,MER756,Pending,Credit Card,Tokyo,03:06,0,24.4,Physical Store,69,Mobile
TXN8051,CUST206,2326.01,USD,04/16/2023,Debit,Groceries,MER415,Pending,E-Wallet,London,18:20,1,29.51,Physical Store,52,Mobile
TXN1923,CUST849,2623.99,USD,11/01/2023,Credit,Electronics,MER323,Completed,Bank Transfer,Tokyo,20:10,0,8.74,Physical Store,41,Desktop
TXN8248,CUST426,2055.48,EUR,05/27/2023,Debit,Clothing,MER287,Completed,Debit Card,Toronto,07:52,1,31.0,Physical Store,30,Desktop
TXN4431,CUST868,4093.03,USD,10/17/2023,Debit,Electronics,MER449,Pending,E-Wallet,Berlin,01:57,1,43.43,Bank,35,Mobile
TXN4967,CUST987,3287.66,USD,03/07/2023,Credit,Entertainment,MER166,Pending,E-Wallet,Paris,11:41,0,37.4,Physical Store,49,Mobile
TXN3881,CUST306,3474.13,EUR,03/27/2023,Credit,Entertainment,MER305,Pending,Debit Card,Toronto,04:47,0,38.28,Restaurant,50,ATM
TXN3994,CUST803,1245.48,USD,04/28/2023,Debit,Clothing,MER797,Completed,Debit Card,New York,13:40,1,8.85,Online Retailer,73,ATM
TXN4643,CUST616,2599.71,USD,03/26/2023,Credit,Clothing,MER582,Pending,Bank Transfer,Toronto,06:01,0,14.88,Online Retailer,71,Mobile
TXN8529,CUST481,2877.66,GBP,05/08/2023,Credit,Electronics,MER903,Completed,Debit Card,Berlin,06:41,1,15.09,Physical Store,40,ATM
TXN6118,CUST800,4781.56,EUR,01/18/2023,Credit,Electronics,MER284,Completed,Debit Card,London,01:23,1,48.84,Physical Store,53,Desktop
TXN5378,CUST475,2952.08,USD,06/22/2023,Credit,Healthcare,MER782,Pending,Bank Transfer,Paris,19:18,1,3.63,Restaurant,36,Mobile
TXN2904,CUST758,1889.16,USD,04/11/2023,Debit,Travel,MER445,Completed,Debit Card,London,19:25,1,21.96,Bank,74,Mobile
TXN8243,CUST140,4501.76,USD,10/12/2023,Credit,Healthcare,MER604,Completed,Bank Transfer,Tokyo,20:52,1,42.69,Restaurant,47,Desktop
TXN3553,CUST647,329.94,GBP,01/20/2023,Debit,Healthcare,MER321,Completed,Debit Card,Tokyo,20:38,0,15.02,Physical Store,52,Desktop
TXN3734,CUST781,1069.33,USD,11/01/2023,Credit,Healthcare,MER919,Failed,Debit Card,New York,08:05,0,46.81,Bank,49,ATM
TXN4429,CUST386,2276.49,GBP,07/11/2023,Debit,Healthcare,MER681,Failed,Bank Transfer,Tokyo,07:23,1,42.22,Online Retailer,73,Mobile
TXN9076,CUST740,3230.14,GBP,11/07/2023,Credit,Electronics,MER881,Pending,Debit Card,New York,15:38,0,20.55,Bank,30,Mobile
TXN1904,CUST212,3486.4,EUR,07/04/2023,Debit,Healthcare,MER992,Pending,Debit Card,New York,10:05,1,6.56,Restaurant,37,Mobile
TXN8200,CUST713,4526.63,GBP,11/12/2023,Debit,Healthcare,MER218,Pending,Bank Transfer,London,13:09,0,30.62,Bank,21,Mobile
TXN6887,CUST535,1184.05,GBP,05/12/2023,Debit,Electronics,MER484,Completed,Debit Card,Tokyo,03:25,0,10.88,Restaurant,33,Mobile
TXN6739,CUST834,2846.84,EUR,04/03/2023,Credit,Travel,MER189,Completed,Credit Card,London,06:02,0,21.83,Restaurant,54,Desktop
TXN3828,CUST143,3084.87,EUR,10/02/2023,Debit,Groceries,MER773,Pending,E-Wallet,Berlin,08:07,0,15.41,Restaurant,31,ATM
TXN5905,CUST669,164.27,USD,06/15/2023,Debit,Travel,MER452,Failed,Bank Transfer,Berlin,19:38,0,14.3,Physical Store,36,Desktop
TXN3261,CUST759,4341.07,USD,07/04/2023,Debit,Entertainment,MER874,Pending,Debit Card,Paris,14:55,1,27.29,Bank,34,Desktop
TXN6667,CUST997,3660.99,USD,01/02/2023,Credit,Healthcare,MER273,Completed,Debit Card,New York,04:11,1,19.41,Restaurant,40,ATM
TXN5766,CUST231,2556.18,EUR,03/13/2023,Debit,Travel,MER828,Completed,Credit Card,London,01:24,1,41.43,Physical Store,19,ATM
TXN4188,CUST844,3642.32,USD,07/27/2023,Credit,Groceries,MER412,Pending,Bank Transfer,Tokyo,01:34,0,48.53,Bank,34,ATM
TXN6315,CUST900,3280.09,GBP,05/26/2023,Credit,Travel,MER253,Failed,Credit Card,Toronto,00:09,1,5.61,Restaurant,28,ATM
TXN4035,CUST538,2730.09,EUR,06/07/2023,Debit,Travel,MER467,Failed,Debit Card,New York,10:41,1,18.05,Bank,25,ATM
TXN8895,CUST182,934.76,GBP,04/06/2023,Debit,Clothing,MER751,Completed,E-Wallet,Paris,17:41,0,41.49,Online Retailer,52,Mobile
TXN9673,CUST131,255.17,GBP,04/25/2023,Credit,Entertainment,MER801,Pending,E-Wallet,Berlin,16:22,0,36.08,Bank,33,Desktop
TXN6647,CUST607,4959.95,GBP,11/09/2023,Credit,Healthcare,MER615,Pending,E-Wallet,London,10:21,0,33.28,Restaurant,42,Mobile
TXN3663,CUST524,2709.88,GBP,06/10/2023,Credit,Clothing,MER716,Failed,Debit Card,Paris,13:07,0,24.86,Restaurant,25,Mobile
TXN3230,CUST313,2461.65,EUR,04/07/2023,Debit,Travel,MER718,Failed,Credit Card,New York,00:47,1,7.61,Online Retailer,30,Mobile
TXN9164,CUST950,1377.9,USD,02/25/2023,Credit,Groceries,MER126,Pending,Bank Transfer,London,04:25,0,26.98,Bank,30,Mobile
TXN4869,CUST736,2372.04,USD,10/18/2023,Debit,Groceries,MER455,Failed,Bank Transfer,New York,08:26,0,49.89,Physical Store,36,ATM
TXN6943,CUST994,3327.21,GBP,02/24/2023,Credit,Healthcare,MER912,Pending,Credit Card,Tokyo,07:14,1,1.77,Physical Store,27,Desktop
TXN1681,CUST189,1453.08,EUR,10/18/2023,Credit,Healthcare,MER904,Failed,Debit Card,Paris,17:41,0,22.88,Restaurant,25,ATM
TXN7688,CUST470,3858.2,EUR,10/08/2023,Debit,Clothing,MER848,Pending,Bank Transfer,Toronto,15:39,0,12.28,Physical Store,70,ATM
TXN7930,CUST512,1678.01,EUR,06/27/2023,Debit,Healthcare,MER743,Failed,Credit Card,London,08:58,1,39.16,Online Retailer,28,ATM
TXN1807,CUST760,418.07,EUR,09/17/2023,Credit,Clothing,MER157,Pending,Debit Card,London,16:24,0,36.64,Bank,34,Desktop
TXN3252,CUST377,2371.19,GBP,06/13/2023,Debit,Clothing,MER496,Pending,Debit Card,Toronto,01:50,1,25.87,Physical Store,60,Mobile
TXN4037,CUST185,2846.49,USD,09/06/2023,Debit,Travel,MER354,Completed,E-Wallet,Paris,18:45,0,26.96,Online Retailer,39,Desktop
TXN6914,CUST901,3304.51,GBP,03/21/2023,Credit,Healthcare,MER588,Failed,Bank Transfer,Paris,01:17,1,49.69,Physical Store,25,Desktop
TXN7824,CUST372,663.66,EUR,02/24/2023,Credit,Travel,MER713,Pending,Bank Transfer,New York,22:01,0,4.08,Bank,31,ATM
TXN7061,CUST906,3540.44,GBP,05/21/2023,Credit,Clothing,MER941,Failed,Debit Card,Tokyo,09:18,0,7.75,Online Retailer,32,Desktop
TXN1464,CUST667,3662.29,GBP,09/13/2023,Credit,Electronics,MER995,Failed,E-Wallet,London,19:56,0,27.56,Online Retailer,34,Desktop
TXN1299,CUST885,4251.41,USD,05/11/2023,Debit,Travel,MER565,Completed,E-Wallet,Tokyo,10:56,1,40.52,Bank,44,Desktop
TXN6826,CUST359,4678.23,GBP,10/08/2023,Credit,Electronics,MER989,Pending,Bank Transfer,Toronto,01:53,0,13.55,Restaurant,20,ATM
TXN5647,CUST109,4966.8,EUR,02/07/2023,Debit,Entertainment,MER306,Completed,Bank Transfer,Berlin,04:47,1,5.82,Online Retailer,70,Desktop
TXN2166,CUST104,1644.34,USD,12/13/2023,Credit,Travel,MER378,Failed,Debit Card,Tokyo,06:19,1,2.04,Physical Store,48,ATM
TXN9860,CUST371,995.12,GBP,12/15/2023,Debit,Groceries,MER599,Pending,Credit Card,Paris,20:18,1,41.83,Physical Store,74,ATM
TXN8634,CUST126,2254.55,GBP,02/26/2023,Debit,Clothing,MER571,Completed,Debit Card,Toronto,20:03,1,34.97,Online Retailer,35,ATM
TXN6361,CUST990,2939.71,GBP,06/22/2023,Credit,Clothing,MER717,Completed,Debit Card,Toronto,15:43,0,21.26,Restaurant,36,Desktop
TXN2074,CUST709,3848.65,USD,09/24/2023,Debit,Entertainment,MER815,Failed,E-Wallet,Toronto,04:17,0,38.16,Online Retailer,19,Mobile
TXN2492,CUST996,4439.49,EUR,07/10/2023,Credit,Groceries,MER537,Pending,E-Wallet,London,19:48,1,5.41,Bank,48,Mobile
TXN7077,CUST134,4226.22,USD,01/20/2023,Credit,Groceries,MER219,Pending,Bank Transfer,Paris,13:13,0,1.39,Online Retailer,61,Mobile
TXN3836,CUST122,1218.78,GBP,11/03/2023,Credit,Clothing,MER263,Pending,Bank Transfer,Berlin,10:12,0,28.68,Online Retailer,63,Desktop
TXN3658,CUST585,2611.67,GBP,04/04/2023,Credit,Groceries,MER679,Completed,Bank Transfer,Paris,06:06,1,29.14,Restaurant,63,Mobile
TXN6167,CUST658,3432.34,USD,01/22/2023,Debit,Travel,MER762,Failed,Credit Card,Toronto,01:06,0,16.65,Restaurant,37,ATM
TXN2931,CUST121,3648.67,EUR,04/15/2023,Debit,Electronics,MER531,Failed,Credit Card,London,14:45,1,6.35,Physical Store,44,ATM
TXN7571,CUST890,606.98,USD,08/24/2023,Credit,Electronics,MER904,Completed,Credit Card,Paris,12:47,1,35.56,Physical Store,74,Mobile
TXN9617,CUST113,4247.88,USD,12/24/2023,Credit,Travel,MER426,Pending,Credit Card,Berlin,08:14,0,13.64,Online Retailer,34,Desktop
TXN5220,CUST820,4150.98,GBP,01/06/2023,Debit,Clothing,MER848,Failed,Bank Transfer,London,07:42,0,47.21,Restaurant,60,Desktop
TXN9954,CUST646,194.28,GBP,03/28/2023,Credit,Clothing,MER478,Completed,Bank Transfer,Paris,21:56,1,48.25,Online Retailer,47,ATM
TXN4668,CUST255,2677.66,USD,04/06/2023,Debit,Electronics,MER950,Failed,E-Wallet,Berlin,16:39,1,32.81,Bank,67,Mobile
TXN3375,CUST391,4239.01,EUR,11/09/2023,Credit,Groceries,MER585,Completed,Credit Card,Berlin,01:57,0,41.34,Physical Store,73,ATM
TXN4058,CUST885,4393.37,EUR,01/27/2023,Credit,Travel,MER234,Pending,Bank Transfer,Tokyo,02:00,0,38.64,Physical Store,31,Desktop
TXN6207,CUST763,3589.0,GBP,12/23/2023,Debit,Entertainment,MER728,Pending,E-Wallet,London,13:07,1,5.14,Bank,72,ATM
TXN4314,CUST562,1652.36,GBP,10/13/2023,Credit,Clothing,MER548,Completed,Credit Card,Paris,12:23,0,14.1,Online Retailer,22,Mobile
TXN7460,CUST225,519.87,GBP,08/13/2023,Debit,Entertainment,MER246,Failed,Bank Transfer,Paris,07:14,0,3.98,Restaurant,65,ATM
TXN2830,CUST620,422.34,GBP,07/01/2023,Debit,Entertainment,MER242,Completed,E-Wallet,Toronto,04:07,0,31.02,Online Retailer,51,ATM
TXN4078,CUST877,2483.17,USD,09/19/2023,Debit,Healthcare,MER807,Failed,Credit Card,Tokyo,23:01,0,25.95,Physical Store,42,Desktop
TXN9530,CUST142,3869.33,USD,08/06/2023,Credit,Travel,MER791,Failed,Bank Transfer,Toronto,11:53,0,38.45,Restaurant,53,ATM
TXN6219,CUST552,2575.2,GBP,10/24/2023,Credit,Healthcare,MER127,Pending,Credit Card,Berlin,17:13,0,19.63,Online Retailer,28,Mobile
TXN1976,CUST442,2249.83,USD,01/27/2023,Credit,Healthcare,MER154,Pending,Bank Transfer,Tokyo,01:49,1,9.36,Restaurant,28,ATM
TXN9282,CUST470,1504.11,USD,08/10/2023,Credit,Travel,MER927,Failed,Credit Card,New York,19:44,0,38.23,Physical Store,62,Mobile
TXN7594,CUST171,2130.36,EUR,04/17/2023,Debit,Healthcare,MER328,Failed,Credit Card,Tokyo,14:03,1,47.11,Bank,33,ATM
TXN9491,CUST272,2247.0,GBP,06/26/2023,Credit,Clothing,MER613,Completed,E-Wallet,Tokyo,23:06,1,23.89,Physical Store,20,ATM
TXN6115,CUST580,297.44,GBP,09/05/2023,Debit,Healthcare,MER859,Pending,Bank Transfer,Tokyo,10:57,1,11.12,Restaurant,22,Desktop
TXN2744,CUST401,4528.61,EUR,07/23/2023,Debit,Entertainment,MER746,Failed,Bank Transfer,Tokyo,23:18,1,46.01,Online Retailer,75,ATM
TXN6777,CUST897,2000.17,USD,03/28/2023,Debit,Electronics,MER234,Completed,E-Wallet,Berlin,15:34,0,29.07,Restaurant,27,ATM
TXN7131,CUST691,468.6,EUR,12/23/2023,Credit,Groceries,MER228,Pending,Bank Transfer,Toronto,23:47,1,2.97,Bank,33,Desktop
TXN5598,CUST615,3510.85,EUR,03/13/2023,Debit,Healthcare,MER167,Pending,E-Wallet,Toronto,11:49,1,43.5,Bank,35,Desktop
TXN2402,CUST937,1624.51,GBP,12/20/2023,Debit,Travel,MER670,Pending,Bank Transfer,Paris,03:10,1,13.87,Physical Store,53,Desktop
TXN7291,CUST591,4546.42,USD,03/26/2023,Credit,Groceries,MER275,Completed,E-Wallet,Berlin,21:47,1,30.72,Online Retailer,37,ATM
TXN7149,CUST812,2279.5,USD,04/23/2023,Debit,Groceries,MER512,Failed,E-Wallet,Tokyo,13:47,1,9.92,Restaurant,28,ATM
TXN1029,CUST347,1259.76,USD,03/23/2023,Debit,Healthcare,MER956,Failed,Debit Card,Berlin,16:27,0,9.48,Bank,55,Mobile
TXN5084,CUST933,3797.72,EUR,09/08/2023,Debit,Entertainment,MER627,Failed,Bank Transfer,Tokyo,10:16,1,2.51,Restaurant,39,ATM
TXN7876,CUST307,1897.16,GBP,12/08/2023,Credit,Travel,MER261,Completed,Credit Card,Tokyo,21:20,0,36.56,Bank,39,Desktop
TXN4501,CUST395,3871.82,USD,08/15/2023,Credit,Entertainment,MER106,Failed,Debit Card,Berlin,21:29,1,11.49,Restaurant,20,Desktop
TXN4000,CUST903,309.63,EUR,08/08/2023,Debit,Travel,MER977,Pending,Debit Card,New York,17:17,1,47.46,Bank,54,Desktop
TXN6387,CUST430,4250.79,USD,02/07/2023,Credit,Groceries,MER859,Failed,Debit Card,London,00:49,1,34.64,Physical Store,40,Mobile
TXN8024,CUST116,921.6,USD,05/12/2023,Credit,Groceries,MER659,Failed,E-Wallet,London,17:21,1,32.89,Bank,48,Desktop
TXN5511,CUST579,1358.19,EUR,07/05/2023,Credit,Travel,MER643,Failed,Debit Card,Berlin,16:01,0,10.84,Bank,49,Desktop
TXN7685,CUST135,1540.78,GBP,06/04/2023,Debit,Electronics,MER479,Pending,E-Wallet,New York,09:24,1,5.55,Physical Store,42,Desktop
TXN2409,CUST587,4713.03,GBP,02/15/2023,Debit,Healthcare,MER413,Pending,E-Wallet,Berlin,01:27,0,1.12,Bank,70,Mobile
TXN9663,CUST354,324.08,GBP,04/14/2023,Credit,Entertainment,MER739,Completed,E-Wallet,Toronto,21:24,1,35.47,Restaurant,46,ATM
TXN3910,CUST156,394.43,GBP,02/15/2023,Credit,Healthcare,MER456,Completed,Debit Card,Toronto,01:08,1,30.83,Physical Store,48,Desktop
TXN5177,CUST130,3321.42,USD,06/25/2023,Debit,Travel,MER573,Pending,Credit Card,New York,14:14,1,20.38,Restaurant,44,ATM
TXN9927,CUST309,3166.57,GBP,08/11/2023,Credit,Electronics,MER415,Completed,Credit Card,Toronto,20:36,1,40.78,Restaurant,70,Desktop
TXN7653,CUST340,2770.22,EUR,01/28/2023,Debit,Entertainment,MER289,Failed,Bank Transfer,Tokyo,23:24,0,26.91,Online Retailer,46,ATM
TXN4342,CUST836,3104.54,USD,02/14/2023,Debit,Electronics,MER278,Completed,E-Wallet,New York,22:48,1,37.0,Online Retailer,23,ATM
TXN1501,CUST255,3081.8,EUR,09/07/2023,Credit,Clothing,MER989,Completed,Debit Card,Toronto,17:40,0,36.26,Bank,66,ATM
TXN4255,CUST732,650.08,USD,11/18/2023,Debit,Travel,MER449,Failed,Bank Transfer,Tokyo,08:50,1,16.38,Restaurant,53,Desktop
TXN5986,CUST102,4465.72,GBP,11/08/2023,Credit,Electronics,MER610,Failed,Debit Card,Tokyo,08:56,0,5.4,Restaurant,55,ATM
TXN6117,CUST924,4617.31,EUR,07/21/2023,Credit,Healthcare,MER139,Failed,Debit Card,Berlin,16:45,1,48.98,Physical Store,54,ATM
TXN7555,CUST246,2450.19,GBP,06/18/2023,Credit,Groceries,MER784,Completed,E-Wallet,Tokyo,19:37,1,18.71,Restaurant,43,Mobile
TXN1027,CUST313,108.76,EUR,09/04/2023,Debit,Travel,MER172,Completed,Bank Transfer,Tokyo,17:26,0,33.82,Physical Store,61,Desktop
TXN9465,CUST372,684.58,EUR,02/28/2023,Credit,Healthcare,MER502,Completed,E-Wallet,Toronto,02:31,1,41.15,Bank,21,Desktop
TXN3808,CUST956,1517.23,EUR,02/21/2023,Credit,Entertainment,MER314,Pending,E-Wallet,Berlin,01:39,0,49.97,Restaurant,27,Desktop
TXN6349,CUST701,3502.52,USD,03/15/2023,Credit,Entertainment,MER729,Completed,Credit Card,Paris,06:33,0,13.11,Online Retailer,53,ATM
TXN5972,CUST943,1177.74,USD,10/13/2023,Debit,Clothing,MER584,Pending,E-Wallet,New York,04:50,0,27.08,Online Retailer,61,Mobile
TXN7448,CUST724,352.56,USD,04/01/2023,Credit,Travel,MER823,Pending,Credit Card,New York,22:53,0,18.08,Restaurant,20,Mobile
TXN8616,CUST396,2358.0,USD,03/21/2023,Debit,Travel,MER271,Failed,Bank Transfer,Tokyo,02:15,1,46.16,Physical Store,60,Desktop
TXN9072,CUST304,1062.16,GBP,07/26/2023,Credit,Healthcare,MER816,Pending,Credit Card,Berlin,22:17,1,43.47,Bank,19,Desktop
TXN1833,CUST705,790.52,GBP,12/08/2023,Credit,Travel,MER446,Completed,Bank Transfer,New York,13:54,1,23.89,Bank,54,Mobile
TXN9497,CUST104,1509.45,EUR,10/10/2023,Credit,Entertainment,MER931,Failed,E-Wallet,London,19:07,1,29.51,Restaurant,50,ATM
TXN9944,CUST235,3699.19,EUR,10/27/2023,Debit,Clothing,MER555,Pending,Bank Transfer,Berlin,10:42,1,32.86,Restaurant,47,Mobile
TXN8069,CUST771,4899.02,GBP,04/10/2023,Credit,Clothing,MER211,Completed,Bank Transfer,Toronto,22:02,0,26.97,Restaurant,48,Mobile
TXN9834,CUST585,2492.92,USD,03/03/2023,Debit,Groceries,MER305,Pending,E-Wallet,Tokyo,17:36,0,16.28,Online Retailer,47,Mobile
TXN6130,CUST612,3680.03,GBP,11/28/2023,Credit,Clothing,MER362,Completed,E-Wallet,Tokyo,18:57,0,14.48,Online Retailer,24,Desktop
TXN6329,CUST122,791.4,EUR,06/17/2023,Credit,Groceries,MER801,Pending,E-Wallet,Paris,21:31,0,41.74,Online Retailer,32,Desktop
TXN9740,CUST693,4815.97,GBP,05/03/2023,Debit,Electronics,MER881,Completed,Bank Transfer,London,01:09,1,30.31,Restaurant,65,ATM
TXN6971,CUST569,3584.08,USD,12/01/2023,Credit,Entertainment,MER910,Completed,Bank Transfer,London,06:34,0,38.97,Restaurant,46,ATM
TXN5739,CUST365,3024.87,GBP,05/01/2023,Credit,Electronics,MER254,Completed,Credit Card,New York,12:38,0,19.27,Physical Store,53,ATM
TXN1646,CUST146,3321.83,EUR,04/17/2023,Credit,Healthcare,MER477,Failed,Credit Card,New York,20:18,0,19.39,Online Retailer,73,Mobile
TXN5945,CUST998,1738.4,GBP,03/25/2023,Debit,Entertainment,MER640,Failed,Debit Card,London,00:18,0,43.0,Physical Store,23,ATM
TXN6415,CUST605,1842.76,GBP,07/15/2023,Debit,Travel,MER480,Completed,Debit Card,Paris,12:23,1,42.01,Physical Store,45,ATM
